,Date,Status,X,Y,Z,Source,Time,SessionTime
21149,2022-03-20 15:32:57.981,OnTrack,7479,6855,7,pos,0 days 01:31:57.964000,0 days 01:31:57.964000
21150,2022-03-20 15:32:58.340,OnTrack,7496,6744,8,pos,0 days 01:31:58.323000,0 days 01:31:58.323000
21151,2022-03-20 15:32:58.420,OnTrack,7497,6720,8,pos,0 days 01:31:58.403000,0 days 01:31:58.403000
21152,2022-03-20 15:32:58.780,OnTrack,7483,6589,8,pos,0 days 01:31:58.763000,0 days 01:31:58.763000
21153,2022-03-20 15:32:59.200,OnTrack,7453,6491,8,pos,0 days 01:31:59.183000,0 days 01:31:59.183000
21154,2022-03-20 15:32:59.420,OnTrack,7426,6431,7,pos,0 days 01:31:59.403000,0 days 01:31:59.403000
21155,2022-03-20 15:32:59.480,OnTrack,7417,6414,6,pos,0 days 01:31:59.463000,0 days 01:31:59.463000
21156,2022-03-20 15:32:59.680,OnTrack,7383,6358,4,pos,0 days 01:31:59.663000,0 days 01:31:59.663000
21157,2022-03-20 15:33:00.000,OnTrack,7349,6312,2,pos,0 days 01:31:59.983000,0 days 01:31:59.983000
21158,2022-03-20 15:33:00.240,OnTrack,7264,6220,-1,pos,0 days 01:32:00.223000,0 days 01:32:00.223000
21159,2022-03-20 15:33:00.600,OnTrack,7189,6151,-4,pos,0 days 01:32:00.583000,0 days 01:32:00.583000
21160,2022-03-20 15:33:00.800,OnTrack,7124,6098,-5,pos,0 days 01:32:00.783000,0 days 01:32:00.783000
21161,2022-03-20 15:33:01.000,OnTrack,7053,6044,-6,pos,0 days 01:32:00.983000,0 days 01:32:00.983000
21162,2022-03-20 15:33:01.220,OnTrack,6920,5952,-7,pos,0 days 01:32:01.203000,0 days 01:32:01.203000
21163,2022-03-20 15:33:01.580,OnTrack,6821,5883,-8,pos,0 days 01:32:01.563000,0 days 01:32:01.563000
21164,2022-03-20 15:33:01.820,OnTrack,6718,5809,-9,pos,0 days 01:32:01.803000,0 days 01:32:01.803000
21165,2022-03-20 15:33:02.140,OnTrack,6546,5680,-11,pos,0 days 01:32:02.123000,0 days 01:32:02.123000
21166,2022-03-20 15:33:02.501,OnTrack,6412,5572,-13,pos,0 days 01:32:02.484000,0 days 01:32:02.484000
21167,2022-03-20 15:33:02.701,OnTrack,6324,5494,-15,pos,0 days 01:32:02.684000,0 days 01:32:02.684000
21168,2022-03-20 15:33:03.001,OnTrack,6181,5350,-17,pos,0 days 01:32:02.984000,0 days 01:32:02.984000
21169,2022-03-20 15:33:03.401,OnTrack,6012,5144,-21,pos,0 days 01:32:03.384000,0 days 01:32:03.384000
21170,2022-03-20 15:33:03.721,OnTrack,5912,5005,-23,pos,0 days 01:32:03.704000,0 days 01:32:03.704000
21171,2022-03-20 15:33:03.881,OnTrack,5856,4919,-25,pos,0 days 01:32:03.864000,0 days 01:32:03.864000
21172,2022-03-20 15:33:04.261,OnTrack,5729,4711,-28,pos,0 days 01:32:04.244000,0 days 01:32:04.244000
21173,2022-03-20 15:33:04.441,OnTrack,5671,4619,-29,pos,0 days 01:32:04.424000,0 days 01:32:04.424000
21174,2022-03-20 15:33:04.701,OnTrack,5584,4500,-31,pos,0 days 01:32:04.684000,0 days 01:32:04.684000
21175,2022-03-20 15:33:04.900,OnTrack,5498,4407,-32,pos,0 days 01:32:04.883000,0 days 01:32:04.883000
21176,2022-03-20 15:33:05.280,OnTrack,5365,4300,-35,pos,0 days 01:32:05.263000,0 days 01:32:05.263000
21177,2022-03-20 15:33:05.540,OnTrack,5228,4231,-37,pos,0 days 01:32:05.523000,0 days 01:32:05.523000
21178,2022-03-20 15:33:05.780,OnTrack,5145,4206,-37,pos,0 days 01:32:05.763000,0 days 01:32:05.763000
21179,2022-03-20 15:33:06.080,OnTrack,5007,4188,-41,pos,0 days 01:32:06.063000,0 days 01:32:06.063000
21180,2022-03-20 15:33:06.360,OnTrack,4810,4186,-45,pos,0 days 01:32:06.343000,0 days 01:32:06.343000
21181,2022-03-20 15:33:06.700,OnTrack,4700,4189,-48,pos,0 days 01:32:06.683000,0 days 01:32:06.683000
21182,2022-03-20 15:33:06.920,OnTrack,4588,4190,-51,pos,0 days 01:32:06.903000,0 days 01:32:06.903000
21183,2022-03-20 15:33:07.120,OnTrack,4482,4186,-54,pos,0 days 01:32:07.103000,0 days 01:32:07.103000
21184,2022-03-20 15:33:07.420,OnTrack,4300,4162,-59,pos,0 days 01:32:07.403000,0 days 01:32:07.403000
21185,2022-03-20 15:33:07.840,OnTrack,4111,4105,-66,pos,0 days 01:32:07.823000,0 days 01:32:07.823000
21186,2022-03-20 15:33:08.060,OnTrack,4000,4056,-71,pos,0 days 01:32:08.043000,0 days 01:32:08.043000
21187,2022-03-20 15:33:08.240,OnTrack,3913,4009,-75,pos,0 days 01:32:08.223000,0 days 01:32:08.223000
21188,2022-03-20 15:33:08.480,OnTrack,3801,3933,-80,pos,0 days 01:32:08.463000,0 days 01:32:08.463000
21189,2022-03-20 15:33:08.640,OnTrack,3731,3875,-85,pos,0 days 01:32:08.623000,0 days 01:32:08.623000
21190,2022-03-20 15:33:08.921,OnTrack,3567,3696,-98,pos,0 days 01:32:08.904000,0 days 01:32:08.904000
21191,2022-03-20 15:33:09.221,OnTrack,3501,3607,-103,pos,0 days 01:32:09.204000,0 days 01:32:09.204000
21192,2022-03-20 15:33:09.461,OnTrack,3421,3490,-110,pos,0 days 01:32:09.444000,0 days 01:32:09.444000
21193,2022-03-20 15:33:09.701,OnTrack,3341,3362,-117,pos,0 days 01:32:09.684000,0 days 01:32:09.684000
21194,2022-03-20 15:33:09.941,OnTrack,3223,3163,-128,pos,0 days 01:32:09.924000,0 days 01:32:09.924000
21195,2022-03-20 15:33:10.241,OnTrack,3168,3069,-133,pos,0 days 01:32:10.224000,0 days 01:32:10.224000
21196,2022-03-20 15:33:10.481,OnTrack,3096,2951,-138,pos,0 days 01:32:10.464000,0 days 01:32:10.464000
21197,2022-03-20 15:33:10.621,OnTrack,3057,2892,-140,pos,0 days 01:32:10.604000,0 days 01:32:10.604000
21198,2022-03-20 15:33:10.981,OnTrack,2971,2773,-144,pos,0 days 01:32:10.964000,0 days 01:32:10.964000
21199,2022-03-20 15:33:11.161,OnTrack,2925,2712,-146,pos,0 days 01:32:11.144000,0 days 01:32:11.144000
21200,2022-03-20 15:33:11.401,OnTrack,2859,2633,-148,pos,0 days 01:32:11.384000,0 days 01:32:11.384000
21201,2022-03-20 15:33:11.800,OnTrack,2763,2536,-150,pos,0 days 01:32:11.783000,0 days 01:32:11.783000
21202,2022-03-20 15:33:12.120,OnTrack,2709,2500,-151,pos,0 days 01:32:12.103000,0 days 01:32:12.103000
21203,2022-03-20 15:33:12.400,OnTrack,2613,2464,-152,pos,0 days 01:32:12.383000,0 days 01:32:12.383000
21204,2022-03-20 15:33:12.800,OnTrack,2550,2456,-153,pos,0 days 01:32:12.783000,0 days 01:32:12.783000
21205,2022-03-20 15:33:13.040,OnTrack,2498,2463,-153,pos,0 days 01:32:13.023000,0 days 01:32:13.023000
21206,2022-03-20 15:33:13.240,OnTrack,2459,2480,-154,pos,0 days 01:32:13.223000,0 days 01:32:13.223000
21207,2022-03-20 15:33:13.440,OnTrack,2426,2508,-153,pos,0 days 01:32:13.423000,0 days 01:32:13.423000
21208,2022-03-20 15:33:13.700,OnTrack,2391,2553,-153,pos,0 days 01:32:13.683000,0 days 01:32:13.683000
21209,2022-03-20 15:33:13.760,OnTrack,2384,2564,-153,pos,0 days 01:32:13.743000,0 days 01:32:13.743000
21210,2022-03-20 15:33:13.960,OnTrack,2363,2601,-153,pos,0 days 01:32:13.943000,0 days 01:32:13.943000
21211,2022-03-20 15:33:14.300,OnTrack,2326,2686,-152,pos,0 days 01:32:14.283000,0 days 01:32:14.283000
21212,2022-03-20 15:33:14.600,OnTrack,2312,2730,-151,pos,0 days 01:32:14.583000,0 days 01:32:14.583000
21213,2022-03-20 15:33:14.960,OnTrack,2292,2845,-150,pos,0 days 01:32:14.943000,0 days 01:32:14.943000
21214,2022-03-20 15:33:15.220,OnTrack,2290,2882,-149,pos,0 days 01:32:15.203000,0 days 01:32:15.203000
21215,2022-03-20 15:33:15.441,OnTrack,2289,2946,-148,pos,0 days 01:32:15.424000,0 days 01:32:15.424000
21216,2022-03-20 15:33:15.761,OnTrack,2295,3042,-146,pos,0 days 01:32:15.744000,0 days 01:32:15.744000
21217,2022-03-20 15:33:15.981,OnTrack,2309,3160,-143,pos,0 days 01:32:15.964000,0 days 01:32:15.964000
21218,2022-03-20 15:33:16.341,OnTrack,2321,3238,-141,pos,0 days 01:32:16.324000,0 days 01:32:16.324000
21219,2022-03-20 15:33:16.521,OnTrack,2332,3304,-139,pos,0 days 01:32:16.504000,0 days 01:32:16.504000
21220,2022-03-20 15:33:16.681,OnTrack,2344,3369,-137,pos,0 days 01:32:16.664000,0 days 01:32:16.664000
21221,2022-03-20 15:33:17.081,OnTrack,2388,3573,-130,pos,0 days 01:32:17.064000,0 days 01:32:17.064000
21222,2022-03-20 15:33:17.421,OnTrack,2413,3689,-126,pos,0 days 01:32:17.404000,0 days 01:32:17.404000
21223,2022-03-20 15:33:17.581,OnTrack,2429,3764,-123,pos,0 days 01:32:17.564000,0 days 01:32:17.564000
21224,2022-03-20 15:33:17.821,OnTrack,2471,3957,-118,pos,0 days 01:32:17.804000,0 days 01:32:17.804000
21225,2022-03-20 15:33:18.300,OnTrack,2515,4155,-113,pos,0 days 01:32:18.283000,0 days 01:32:18.283000
21226,2022-03-20 15:33:18.460,OnTrack,2553,4313,-110,pos,0 days 01:32:18.443000,0 days 01:32:18.443000
21227,2022-03-20 15:33:18.860,OnTrack,2590,4475,-107,pos,0 days 01:32:18.843000,0 days 01:32:18.843000
21228,2022-03-20 15:33:19.100,OnTrack,2632,4671,-105,pos,0 days 01:32:19.083000,0 days 01:32:19.083000
21229,2022-03-20 15:33:19.500,OnTrack,2668,4854,-104,pos,0 days 01:32:19.483000,0 days 01:32:19.483000
21230,2022-03-20 15:33:19.800,OnTrack,2700,5041,-104,pos,0 days 01:32:19.783000,0 days 01:32:19.783000
21231,2022-03-20 15:33:19.980,OnTrack,2718,5154,-105,pos,0 days 01:32:19.963000,0 days 01:32:19.963000
21232,2022-03-20 15:33:20.220,OnTrack,2746,5398,-106,pos,0 days 01:32:20.203000,0 days 01:32:20.203000
21233,2022-03-20 15:33:20.600,OnTrack,2755,5565,-108,pos,0 days 01:32:20.583000,0 days 01:32:20.583000
21234,2022-03-20 15:33:20.860,OnTrack,2749,5730,-111,pos,0 days 01:32:20.843000,0 days 01:32:20.843000
21235,2022-03-20 15:33:21.000,OnTrack,2738,5814,-113,pos,0 days 01:32:20.983000,0 days 01:32:20.983000
21236,2022-03-20 15:33:21.160,OnTrack,2719,5905,-115,pos,0 days 01:32:21.143000,0 days 01:32:21.143000
21237,2022-03-20 15:33:21.480,OnTrack,2666,6071,-119,pos,0 days 01:32:21.463000,0 days 01:32:21.463000
21238,2022-03-20 15:33:21.680,OnTrack,2602,6212,-123,pos,0 days 01:32:21.663000,0 days 01:32:21.663000
21239,2022-03-20 15:33:22.041,OnTrack,2546,6305,-126,pos,0 days 01:32:22.024000,0 days 01:32:22.024000
21240,2022-03-20 15:33:22.301,OnTrack,2483,6389,-129,pos,0 days 01:32:22.284000,0 days 01:32:22.284000
21241,2022-03-20 15:33:22.501,OnTrack,2432,6444,-132,pos,0 days 01:32:22.484000,0 days 01:32:22.484000
21242,2022-03-20 15:33:22.721,OnTrack,2376,6495,-134,pos,0 days 01:32:22.704000,0 days 01:32:22.704000
21243,2022-03-20 15:33:22.901,OnTrack,2306,6548,-136,pos,0 days 01:32:22.884000,0 days 01:32:22.884000
21244,2022-03-20 15:33:23.241,OnTrack,2244,6582,-137,pos,0 days 01:32:23.224000,0 days 01:32:23.224000
21245,2022-03-20 15:33:23.501,OnTrack,2180,6605,-137,pos,0 days 01:32:23.484000,0 days 01:32:23.484000
21246,2022-03-20 15:33:23.701,OnTrack,2104,6615,-139,pos,0 days 01:32:23.684000,0 days 01:32:23.684000
21247,2022-03-20 15:33:24.021,OnTrack,2060,6607,-139,pos,0 days 01:32:24.004000,0 days 01:32:24.004000
21248,2022-03-20 15:33:24.221,OnTrack,2020,6590,-140,pos,0 days 01:32:24.204000,0 days 01:32:24.204000
21249,2022-03-20 15:33:24.541,OnTrack,1969,6547,-141,pos,0 days 01:32:24.524000,0 days 01:32:24.524000
21250,2022-03-20 15:33:24.720,OnTrack,1948,6518,-141,pos,0 days 01:32:24.703000,0 days 01:32:24.703000
21251,2022-03-20 15:33:24.860,OnTrack,1935,6495,-141,pos,0 days 01:32:24.843000,0 days 01:32:24.843000
21252,2022-03-20 15:33:25.160,OnTrack,1912,6446,-142,pos,0 days 01:32:25.143000,0 days 01:32:25.143000
21253,2022-03-20 15:33:25.400,OnTrack,1898,6406,-142,pos,0 days 01:32:25.383000,0 days 01:32:25.383000
21254,2022-03-20 15:33:25.600,OnTrack,1888,6372,-142,pos,0 days 01:32:25.583000,0 days 01:32:25.583000
21255,2022-03-20 15:33:25.800,OnTrack,1879,6338,-142,pos,0 days 01:32:25.783000,0 days 01:32:25.783000
21256,2022-03-20 15:33:25.940,OnTrack,1873,6311,-142,pos,0 days 01:32:25.923000,0 days 01:32:25.923000
21257,2022-03-20 15:33:26.240,OnTrack,1860,6247,-142,pos,0 days 01:32:26.223000,0 days 01:32:26.223000
21258,2022-03-20 15:33:26.500,OnTrack,1849,6180,-142,pos,0 days 01:32:26.483000,0 days 01:32:26.483000
21259,2022-03-20 15:33:26.740,OnTrack,1845,6150,-141,pos,0 days 01:32:26.723000,0 days 01:32:26.723000
21260,2022-03-20 15:33:27.100,OnTrack,1831,6041,-140,pos,0 days 01:32:27.083000,0 days 01:32:27.083000
21261,2022-03-20 15:33:27.440,OnTrack,1820,5946,-140,pos,0 days 01:32:27.423000,0 days 01:32:27.423000
21262,2022-03-20 15:33:27.740,OnTrack,1804,5796,-139,pos,0 days 01:32:27.723000,0 days 01:32:27.723000
21263,2022-03-20 15:33:28.160,OnTrack,1788,5608,-139,pos,0 days 01:32:28.143000,0 days 01:32:28.143000
21264,2022-03-20 15:33:28.521,OnTrack,1779,5491,-139,pos,0 days 01:32:28.504000,0 days 01:32:28.504000
21265,2022-03-20 15:33:28.721,OnTrack,1772,5392,-139,pos,0 days 01:32:28.704000,0 days 01:32:28.704000
21266,2022-03-20 15:33:29.001,OnTrack,1763,5247,-139,pos,0 days 01:32:28.984000,0 days 01:32:28.984000
21267,2022-03-20 15:33:29.121,OnTrack,1759,5183,-139,pos,0 days 01:32:29.104000,0 days 01:32:29.104000
21268,2022-03-20 15:33:29.361,OnTrack,1751,5056,-139,pos,0 days 01:32:29.344000,0 days 01:32:29.344000
21269,2022-03-20 15:33:29.641,OnTrack,1740,4854,-139,pos,0 days 01:32:29.624000,0 days 01:32:29.624000
21270,2022-03-20 15:33:29.921,OnTrack,1732,4723,-139,pos,0 days 01:32:29.904000,0 days 01:32:29.904000
21271,2022-03-20 15:33:30.181,OnTrack,1720,4500,-139,pos,0 days 01:32:30.164000,0 days 01:32:30.164000
21272,2022-03-20 15:33:30.541,OnTrack,1712,4334,-139,pos,0 days 01:32:30.524000,0 days 01:32:30.524000
21273,2022-03-20 15:33:30.741,OnTrack,1705,4199,-139,pos,0 days 01:32:30.724000,0 days 01:32:30.724000
21274,2022-03-20 15:33:30.881,OnTrack,1701,4098,-139,pos,0 days 01:32:30.864000,0 days 01:32:30.864000
21275,2022-03-20 15:33:31.101,OnTrack,1694,3951,-139,pos,0 days 01:32:31.084000,0 days 01:32:31.084000
21276,2022-03-20 15:33:31.360,OnTrack,1686,3774,-139,pos,0 days 01:32:31.343000,0 days 01:32:31.343000
21277,2022-03-20 15:33:31.580,OnTrack,1678,3621,-139,pos,0 days 01:32:31.563000,0 days 01:32:31.563000
21278,2022-03-20 15:33:31.780,OnTrack,1671,3481,-139,pos,0 days 01:32:31.763000,0 days 01:32:31.763000
21279,2022-03-20 15:33:32.080,OnTrack,1661,3267,-139,pos,0 days 01:32:32.063000,0 days 01:32:32.063000
21280,2022-03-20 15:33:32.240,OnTrack,1656,3152,-139,pos,0 days 01:32:32.223000,0 days 01:32:32.223000
21281,2022-03-20 15:33:32.500,OnTrack,1648,2970,-139,pos,0 days 01:32:32.483000,0 days 01:32:32.483000
21282,2022-03-20 15:33:32.700,OnTrack,1642,2824,-139,pos,0 days 01:32:32.683000,0 days 01:32:32.683000
21283,2022-03-20 15:33:32.880,OnTrack,1636,2691,-139,pos,0 days 01:32:32.863000,0 days 01:32:32.863000
21284,2022-03-20 15:33:33.120,OnTrack,1623,2410,-139,pos,0 days 01:32:33.103000,0 days 01:32:33.103000
21285,2022-03-20 15:33:33.420,OnTrack,1617,2292,-139,pos,0 days 01:32:33.403000,0 days 01:32:33.403000
21286,2022-03-20 15:33:33.640,OnTrack,1609,2125,-139,pos,0 days 01:32:33.623000,0 days 01:32:33.623000
21287,2022-03-20 15:33:33.920,OnTrack,1594,1810,-139,pos,0 days 01:32:33.903000,0 days 01:32:33.903000
21288,2022-03-20 15:33:34.300,OnTrack,1585,1630,-139,pos,0 days 01:32:34.283000,0 days 01:32:34.283000
21289,2022-03-20 15:33:34.600,OnTrack,1573,1388,-139,pos,0 days 01:32:34.583000,0 days 01:32:34.583000
21290,2022-03-20 15:33:35.020,OnTrack,1558,1083,-139,pos,0 days 01:32:35.003000,0 days 01:32:35.003000
21291,2022-03-20 15:33:35.061,OnTrack,1556,1045,-139,pos,0 days 01:32:35.044000,0 days 01:32:35.044000
21292,2022-03-20 15:33:35.301,OnTrack,1545,861,-139,pos,0 days 01:32:35.284000,0 days 01:32:35.284000
21293,2022-03-20 15:33:35.621,OnTrack,1528,549,-139,pos,0 days 01:32:35.604000,0 days 01:32:35.604000
21294,2022-03-20 15:33:35.941,OnTrack,1521,399,-139,pos,0 days 01:32:35.924000,0 days 01:32:35.924000
21295,2022-03-20 15:33:36.201,OnTrack,1517,176,-139,pos,0 days 01:32:36.184000,0 days 01:32:36.184000
21296,2022-03-20 15:33:36.561,OnTrack,1522,51,-139,pos,0 days 01:32:36.544000,0 days 01:32:36.544000
21297,2022-03-20 15:33:36.781,OnTrack,1533,-50,-139,pos,0 days 01:32:36.764000,0 days 01:32:36.764000
21298,2022-03-20 15:33:37.021,OnTrack,1563,-207,-139,pos,0 days 01:32:37.004000,0 days 01:32:37.004000
21299,2022-03-20 15:33:37.341,OnTrack,1591,-296,-139,pos,0 days 01:32:37.324000,0 days 01:32:37.324000
21300,2022-03-20 15:33:37.621,OnTrack,1637,-395,-138,pos,0 days 01:32:37.604000,0 days 01:32:37.604000
21301,2022-03-20 15:33:37.840,OnTrack,1688,-462,-137,pos,0 days 01:32:37.823000,0 days 01:32:37.823000
21302,2022-03-20 15:33:38.120,OnTrack,1770,-532,-136,pos,0 days 01:32:38.103000,0 days 01:32:38.103000
21303,2022-03-20 15:33:38.200,OnTrack,1796,-549,-136,pos,0 days 01:32:38.183000,0 days 01:32:38.183000
21304,2022-03-20 15:33:38.520,OnTrack,1936,-615,-134,pos,0 days 01:32:38.503000,0 days 01:32:38.503000
21305,2022-03-20 15:33:38.840,OnTrack,2021,-643,-132,pos,0 days 01:32:38.823000,0 days 01:32:38.823000
21306,2022-03-20 15:33:39.000,OnTrack,2074,-656,-131,pos,0 days 01:32:38.983000,0 days 01:32:38.983000
21307,2022-03-20 15:33:39.200,OnTrack,2149,-667,-130,pos,0 days 01:32:39.183000,0 days 01:32:39.183000
21308,2022-03-20 15:33:39.500,OnTrack,2307,-664,-127,pos,0 days 01:32:39.483000,0 days 01:32:39.483000
21309,2022-03-20 15:33:39.960,OnTrack,2457,-633,-124,pos,0 days 01:32:39.943000,0 days 01:32:39.943000
21310,2022-03-20 15:33:40.120,OnTrack,2524,-611,-123,pos,0 days 01:32:40.103000,0 days 01:32:40.103000
21311,2022-03-20 15:33:40.300,OnTrack,2600,-581,-121,pos,0 days 01:32:40.283000,0 days 01:32:40.283000
21312,2022-03-20 15:33:40.560,OnTrack,2760,-495,-116,pos,0 days 01:32:40.543000,0 days 01:32:40.543000
21313,2022-03-20 15:33:41.020,OnTrack,2891,-399,-112,pos,0 days 01:32:41.003000,0 days 01:32:41.003000
21314,2022-03-20 15:33:41.180,OnTrack,2986,-312,-109,pos,0 days 01:32:41.163000,0 days 01:32:41.163000
21315,2022-03-20 15:33:41.621,OnTrack,3116,-159,-102,pos,0 days 01:32:41.604000,0 days 01:32:41.604000
21316,2022-03-20 15:33:41.781,OnTrack,3171,-79,-99,pos,0 days 01:32:41.764000,0 days 01:32:41.764000
21317,2022-03-20 15:33:41.961,OnTrack,3264,86,-92,pos,0 days 01:32:41.944000,0 days 01:32:41.944000
21318,2022-03-20 15:33:42.341,OnTrack,3326,219,-86,pos,0 days 01:32:42.324000,0 days 01:32:42.324000
21319,2022-03-20 15:33:42.581,OnTrack,3383,356,-81,pos,0 days 01:32:42.564000,0 days 01:32:42.564000
21320,2022-03-20 15:33:42.901,OnTrack,3480,605,-72,pos,0 days 01:32:42.884000,0 days 01:32:42.884000
21321,2022-03-20 15:33:43.181,OnTrack,3527,712,-68,pos,0 days 01:32:43.164000,0 days 01:32:43.164000
21322,2022-03-20 15:33:43.381,OnTrack,3588,828,-63,pos,0 days 01:32:43.364000,0 days 01:32:43.364000
21323,2022-03-20 15:33:43.721,OnTrack,3753,1071,-54,pos,0 days 01:32:43.704000,0 days 01:32:43.704000
21324,2022-03-20 15:33:44.021,OnTrack,3840,1174,-49,pos,0 days 01:32:44.004000,0 days 01:32:44.004000
21325,2022-03-20 15:33:44.360,OnTrack,4055,1359,-39,pos,0 days 01:32:44.343000,0 days 01:32:44.343000
21326,2022-03-20 15:33:44.720,OnTrack,4281,1481,-30,pos,0 days 01:32:44.703000,0 days 01:32:44.703000
21327,2022-03-20 15:33:45.180,OnTrack,4501,1562,-23,pos,0 days 01:32:45.163000,0 days 01:32:45.163000
21328,2022-03-20 15:33:45.380,OnTrack,4636,1595,-19,pos,0 days 01:32:45.363000,0 days 01:32:45.363000
21329,2022-03-20 15:33:45.580,OnTrack,4762,1612,-17,pos,0 days 01:32:45.563000,0 days 01:32:45.563000
21330,2022-03-20 15:33:45.800,OnTrack,4910,1614,-14,pos,0 days 01:32:45.783000,0 days 01:32:45.783000
21331,2022-03-20 15:33:46.020,OnTrack,5126,1586,-11,pos,0 days 01:32:46.003000,0 days 01:32:46.003000
21332,2022-03-20 15:33:46.360,OnTrack,5284,1539,-9,pos,0 days 01:32:46.343000,0 days 01:32:46.343000
21333,2022-03-20 15:33:46.660,OnTrack,5521,1436,-6,pos,0 days 01:32:46.643000,0 days 01:32:46.643000
21334,2022-03-20 15:33:46.940,OnTrack,5659,1367,-5,pos,0 days 01:32:46.923000,0 days 01:32:46.923000
21335,2022-03-20 15:33:47.280,OnTrack,5876,1260,-4,pos,0 days 01:32:47.263000,0 days 01:32:47.263000
21336,2022-03-20 15:33:47.480,OnTrack,6072,1167,-4,pos,0 days 01:32:47.463000,0 days 01:32:47.463000
21337,2022-03-20 15:33:47.900,OnTrack,6213,1095,-5,pos,0 days 01:32:47.883000,0 days 01:32:47.883000
21338,2022-03-20 15:33:48.120,OnTrack,6310,1038,-5,pos,0 days 01:32:48.103000,0 days 01:32:48.103000
21339,2022-03-20 15:33:48.261,OnTrack,6414,964,-6,pos,0 days 01:32:48.244000,0 days 01:32:48.244000
21340,2022-03-20 15:33:48.741,OnTrack,6560,814,-8,pos,0 days 01:32:48.724000,0 days 01:32:48.724000
21341,2022-03-20 15:33:49.101,OnTrack,6604,740,-9,pos,0 days 01:32:49.084000,0 days 01:32:49.084000
21342,2022-03-20 15:33:49.401,OnTrack,6642,631,-10,pos,0 days 01:32:49.384000,0 days 01:32:49.384000
21343,2022-03-20 15:33:49.581,OnTrack,6656,564,-11,pos,0 days 01:32:49.564000,0 days 01:32:49.564000
21344,2022-03-20 15:33:49.741,OnTrack,6663,505,-13,pos,0 days 01:32:49.724000,0 days 01:32:49.724000
21345,2022-03-20 15:33:49.961,OnTrack,6665,425,-14,pos,0 days 01:32:49.944000,0 days 01:32:49.944000
21346,2022-03-20 15:33:50.181,OnTrack,6658,352,-16,pos,0 days 01:32:50.164000,0 days 01:32:50.164000
21347,2022-03-20 15:33:50.321,OnTrack,6647,301,-17,pos,0 days 01:32:50.304000,0 days 01:32:50.304000
21348,2022-03-20 15:33:50.521,OnTrack,6626,240,-18,pos,0 days 01:32:50.504000,0 days 01:32:50.504000
21349,2022-03-20 15:33:50.701,OnTrack,6599,181,-19,pos,0 days 01:32:50.684000,0 days 01:32:50.684000
21350,2022-03-20 15:33:50.920,OnTrack,6560,117,-21,pos,0 days 01:32:50.903000,0 days 01:32:50.903000
21351,2022-03-20 15:33:51.240,OnTrack,6490,28,-24,pos,0 days 01:32:51.223000,0 days 01:32:51.223000
21352,2022-03-20 15:33:51.320,OnTrack,6470,7,-24,pos,0 days 01:32:51.303000,0 days 01:32:51.303000
21353,2022-03-20 15:33:51.700,OnTrack,6350,-100,-28,pos,0 days 01:32:51.683000,0 days 01:32:51.683000
21354,2022-03-20 15:33:52.100,OnTrack,6217,-195,-32,pos,0 days 01:32:52.083000,0 days 01:32:52.083000
21355,2022-03-20 15:33:52.400,OnTrack,6114,-255,-34,pos,0 days 01:32:52.383000,0 days 01:32:52.383000
21356,2022-03-20 15:33:52.720,OnTrack,5970,-333,-36,pos,0 days 01:32:52.703000,0 days 01:32:52.703000
21357,2022-03-20 15:33:52.900,OnTrack,5888,-376,-37,pos,0 days 01:32:52.883000,0 days 01:32:52.883000
21358,2022-03-20 15:33:53.000,OnTrack,5842,-401,-38,pos,0 days 01:32:52.983000,0 days 01:32:52.983000
21359,2022-03-20 15:33:53.220,OnTrack,5737,-456,-39,pos,0 days 01:32:53.203000,0 days 01:32:53.203000
21360,2022-03-20 15:33:53.460,OnTrack,5617,-518,-40,pos,0 days 01:32:53.443000,0 days 01:32:53.443000
21361,2022-03-20 15:33:53.740,OnTrack,5421,-619,-41,pos,0 days 01:32:53.723000,0 days 01:32:53.723000
21362,2022-03-20 15:33:54.120,OnTrack,5270,-698,-42,pos,0 days 01:32:54.103000,0 days 01:32:54.103000
21363,2022-03-20 15:33:54.360,OnTrack,5138,-768,-42,pos,0 days 01:32:54.343000,0 days 01:32:54.343000
21364,2022-03-20 15:33:54.440,OnTrack,5094,-792,-42,pos,0 days 01:32:54.423000,0 days 01:32:54.423000
21365,2022-03-20 15:33:54.801,OnTrack,4884,-905,-41,pos,0 days 01:32:54.784000,0 days 01:32:54.784000
21366,2022-03-20 15:33:55.001,OnTrack,4768,-968,-40,pos,0 days 01:32:54.984000,0 days 01:32:54.984000
21367,2022-03-20 15:33:55.161,OnTrack,4674,-1019,-40,pos,0 days 01:32:55.144000,0 days 01:32:55.144000
21368,2022-03-20 15:33:55.381,OnTrack,4543,-1091,-40,pos,0 days 01:32:55.364000,0 days 01:32:55.364000
21369,2022-03-20 15:33:55.481,OnTrack,4483,-1124,-41,pos,0 days 01:32:55.464000,0 days 01:32:55.464000
21370,2022-03-20 15:33:55.781,OnTrack,4228,-1265,-43,pos,0 days 01:32:55.764000,0 days 01:32:55.764000
21371,2022-03-20 15:33:56.181,OnTrack,4055,-1361,-45,pos,0 days 01:32:56.164000,0 days 01:32:56.164000
21372,2022-03-20 15:33:56.341,OnTrack,3955,-1416,-47,pos,0 days 01:32:56.324000,0 days 01:32:56.324000
21373,2022-03-20 15:33:56.641,OnTrack,3689,-1565,-53,pos,0 days 01:32:56.624000,0 days 01:32:56.624000
